"","blog.txt","news.txt","twitter.txt"
"of the caribbean",3,0,1
"of the cars",2,1,0
"of the case",5,4,0
"of the cast",4,0,3
"of the cats",1,0,1
"of the cause",2,0,1
"of the center",4,3,0
"of the central",4,0,1
"of the century",2,1,0
"of the challenges",3,1,0
"of the change",1,1,0
"of the character",3,0,1
"of the characters",9,0,3
"of the charges",1,1,0
"of the chicago",5,2,1
"of the chicken",1,0,1
"of the child",5,2,0
"of the child's",3,1,0
"of the children",6,2,0
"of the chocolate",1,0,1
"of the church",23,1,0
"of the circle",2,0,1
"of the circuit",1,1,0
"of the circumstances",3,1,0
"of the cities",3,0,2
"of the city",33,5,6
"of the city's",1,10,1
"of the civil",5,1,1
"of the class",5,1,2
"of the classes",1,0,1
"of the cleveland",1,3,0
"of the closet",6,0,1
"of the cloud",1,0,1
"of the coast",2,1,0
"of the cold",3,1,1
"of the collection",1,0,1
"of the college",4,2,0
"of the color",2,1,1
"of the combined",0,1,1
"of the comments",2,0,1
"of the commercial",1,2,0
"of the common",5,1,0
"of the community",14,1,7
"of the community's",1,1,0
"of the companies",1,2,0
"of the company",15,2,2
"of the company's",3,4,0
"of the competition",1,1,0
"of the computer",2,0,1
"of the concert",2,0,1
"of the conditions",1,1,0
"of the conference",2,0,3
"of the connection",1,1,0
"of the conservative",2,0,1
"of the constitution",13,1,0
"of the construction",2,1,0
"of the content",2,0,2
"of the convention",2,0,1
"of the conviction",1,1,0
"of the cooking",1,1,0
"of the coolest",1,0,2
"of the cost",3,1,2
"of the couch",1,0,1
"of the council",4,3,1
"of the counter",3,1,0
"of the country",24,7,6
"of the country's",5,4,0
"of the county",1,1,0
"of the course",3,1,2
"of the court",4,2,3
"of the courthouse",1,1,0
"of the courts",1,0,1
"of the crazy",2,0,2
"of the creative",3,0,1
"of the credit",1,0,1
"of the crew",2,0,1
"of the crowd",7,1,0
"of the cup",1,0,2
"of the cups",1,1,0
"of the current",9,2,1
"of the cuyahoga",1,1,0
"of the dance",2,0,1
"of the dangers",4,0,1
"of the dark",8,0,2
"of the data",5,0,1
"of the day",105,11,174
"of the days",6,0,1
"of the dc",1,0,2
"of the dead",9,0,2
"of the deal",1,1,1
"of the death",1,0,1
"of the debate",4,1,0
"of the decade",1,1,2
"of the deep",1,1,0
"of the defense",1,1,0
"of the demand",3,1,0
"of the democratic",1,1,0
"of the department",2,1,0
"of the depth",1,1,0
"of the desert",2,0,1
"of the design",3,0,1
"of the details",5,0,1
"of the device",1,1,0
"of the devil",6,0,1
"of the diner",1,1,0
"of the dining",1,0,1
"of the disaster",2,0,1
"of the disciples",2,1,0
"of the discussion",1,1,1
"of the disease",4,1,0
"of the disgusting",2,0,1
"of the dispute",1,1,0
"of the divine",1,1,1
"of the document",1,0,1
"of the dog",5,0,4
"of the door",2,0,2
"of the doubt",2,1,0
"of the dough",4,1,0
"of the draft",1,0,2
"of the dream",2,0,1
"of the dress",4,0,1
"of the dresser",1,1,0
"of the drive",2,1,0
"of the drug",1,1,0
"of the early",11,0,1
"of the e",1,1,0
"of the earliest",3,1,1
"of the earth",19,1,8
"of the easiest",4,0,1
"of the east",2,0,1
"of the easter",1,0,1
"of the economy",9,2,1
"of the educated",1,0,1
"of the education",3,1,0
"of the egyptian",2,0,1
"of the eight",2,1,1
"of the eighth",0,1,1
"of the elevator",1,0,1
"of the emergency",2,1,0
"of the empire",2,0,1
"of the employees",3,1,0
"of the empty",1,0,1
"of the end",5,0,3
"of the ending",2,0,1
"of the enormous",1,0,1
"of the entire",10,3,1
"of the environmental",2,1,0
"of the essence",3,0,1
"of the estimates",1,1,0
"of the ethics",1,1,0
"of the european",3,1,0
"of the evening",8,1,3
"of the event",13,5,0
"of the evidence",1,1,0
"of the exact",1,0,1
"of the existing",1,2,0
"of the eye",3,0,1
"of the face",1,0,3
"of the facebook",1,0,2
"of the facility",2,1,0
"of the fact",12,1,0
"of the faculty",1,0,1
"of the fall",2,1,1
"of the family",21,1,2
"of the family's",2,1,0
"of the famous",3,0,1
"of the fantasy",1,0,1
"of the fastest",3,0,1
"of the fat",2,0,1
"of the federal",5,3,1
"of the female",2,0,1
"of the fence",3,0,1
"of the festival's",1,1,0
"of the few",16,4,5
"of the field",5,1,2
"of the fifth",2,1,0
"of the fight",1,0,3
"of the film",38,2,2
"of the films",5,0,1
"of the final",4,2,1
"of the fine",2,0,1
"of the finest",2,1,1
"of the first",64,9,7
"of the fiscal",1,0,1
"of the fish",3,0,1
"of the five",7,2,1
"of the flavors",1,0,1
"of the flies",3,0,1
"of the floor",4,0,1
"of the flower",2,1,1
"of the following",14,1,0
"of the food",6,0,1
"of the force",1,0,1
"of the former",5,3,1
"of the forward",1,0,1
"of the foundation",0,1,1
"of the founding",1,2,0
"of the four",11,1,2
"of the fourth",1,1,0
"of the fox",1,2,0
"of the free",7,0,2
"of the freedom",3,0,1
"of the fried",1,1,0
"of the front",4,1,0
"of the full",6,0,1
"of the fun",4,0,3
"of the fundamental",1,0,1
"of the funeral",1,1,0
"of the funniest",1,1,4
"of the future",10,1,8
"of the game",23,7,24
"of the game's",0,1,1
"of the games",5,0,1
"of the garden",5,3,1
"of the gate",3,0,2
"of the genius",1,0,1
"of the ghost",1,0,1
"of the girl",2,0,1
"of the girls",12,1,3
"of the global",5,2,0
"of the goal",1,1,1
"of the gods",3,0,2
"of the golden",3,1,1
"of the good",8,0,4
"of the gop",2,0,1
"of the gospel",12,1,2
"of the government",6,2,0
"of the government's",5,1,0
"of the grand",5,2,0
"of the grateful",1,0,1
"of the great",24,0,5
"of the greater",2,1,0
"of the greatest",22,1,6
"of the ground",2,1,1
"of the group",19,4,3
"of the growth",1,1,1
"of the guards",3,0,1
"of the gulf",1,1,0
"of the guys",3,1,7
"of the habit",2,0,1
"of the halloween",1,0,1
"of the hard",4,1,1
"of the hardest",2,1,2
"of the hat",2,0,1
"of the head",10,0,3
"of the health",2,1,0
"of the hearing",1,1,0
"of the heart",10,0,4
"of the heat",1,0,1
"of the heavens",1,0,1
"of the high",5,2,3
"of the highest",6,2,1
"of the highlights",3,0,1
"of the highway",2,1,0
"of the hill",3,0,4
"of the history",3,0,1
"of the hole",1,0,1
"of the holiday",4,0,3
"of the holy",9,1,2
"of the home",3,1,1
"of the homes",1,1,1
"of the honors",1,0,1
"of the hospital",5,0,1
"of the host",2,1,0
"of the hotel",4,1,2
"of the hottest",3,1,1
"of the house",49,2,9
"of the household",1,0,1
"of the huge",5,0,1
"of the human",15,0,4
"of the hunger",2,0,5
"of the hurricane",1,0,1
"of the ice",3,1,1
"of the iceberg",2,0,1
"of the idea",1,0,1
"of the image",7,0,1
"of the imf",1,1,0
"of the impact",1,1,0
"of the incident",1,3,0
"of the independence",1,1,0
"of the independent",1,0,1
"of the index",1,0,1
"of the indianapolis",1,0,2
"of the individual",7,0,3
"of the individuals",1,1,0
"of the industry",1,1,1
"of the industry's",1,1,0
"of the info",1,0,1
"of the insurance",1,2,0
"of the international",3,1,1
"of the internet",11,1,3
"of the ipad",1,1,1
"of the irish",4,0,2
"of the island",3,1,0
"of the issue",2,0,2
"of the issues",3,0,1
"of the items",5,1,1
"of the jedi",2,0,2
"of the jews",3,0,1
"of the job",2,0,1
"of the journal",3,1,0
"of the journey",1,1,1
"of the judges",1,0,1
"of the judiciary",1,1,0
"of the kentucky",1,0,1
"of the keys",1,0,1
"of the kids",16,0,2
"of the king",4,1,2
"of the kingdom",3,0,2
"of the kings",4,0,1
"of the kitchen",4,0,2
"of the koran",3,0,1
"of the la",1,0,2
"of the labor",2,1,1
"of the lack",3,0,1
"of the ladder",1,0,2
"of the ladies",2,0,1
"of the lake",6,1,1
"of the lakers",1,1,1
"of the lambs",1,0,2
"of the land",7,5,0
"of the language",6,1,0
"of the large",6,1,0
"of the larger",2,1,0
"of the largest",9,2,2
"of the las",1,1,0
"of the last",30,8,5
"of the late",3,4,1
"of the latest",8,0,1
"of the law",12,4,2
"of the lead",1,0,1
"of the leaders",1,1,0
"of the leaf",2,1,0
"of the league",1,0,2
"of the least",2,0,1
"of the legislative",1,0,1
"of the library",2,0,2
"of the life",4,0,1
"of the light",3,1,0
"of the lights",0,1,1
"of the line",12,3,5
"of the links",1,0,1
"of the list",2,1,4
"of the little",11,0,2
"of the live",2,0,1
"of the living",6,1,4
"of the local",9,1,0
"of the locations",0,1,1
"of the longest",1,1,1
"of the loop",2,0,5
"of the lord",21,1,7
"of the lost",3,0,3
"of the love",2,0,2
"of the low",2,0,2
"of the lucky",0,1,3
"of the lunar",1,0,1
"of the lyric",1,0,1
"of the lyrics",2,0,1
"of the machine",1,0,1
"of the magazines",1,0,1
"of the main",28,3,1
"of the major",15,1,0
"of the majority",1,2,3
"of the male",4,0,1
"of the man",6,0,1
"of the manufacturing",1,1,0
"of the many",33,1,5
"of the map",4,1,1
"of the marketplace",0,1,2
"of the massive",2,2,0
"of the masters",2,0,1
"of the match",1,0,1
"of the matter",8,2,2
"of the mean",1,0,1
"of the media",7,1,0
"of the medical",1,1,0
"of the members",6,0,1
"of the men",9,1,0
"of the message",5,1,1
"of the metro",1,1,2
"of the mexican",1,1,1
"of the mid",1,1,0
"of the middle",5,3,0
"of the military",5,1,2
"of the mill",3,0,2
"of the mind",6,0,3
"of the mirror",2,0,1
"of the missouri",1,2,0
"of the mistakes",2,0,1
"of the mix",2,0,1
"of the mobile",1,0,1
"of the modern",7,0,3
"of the mohicans",1,0,1
"of the moms",3,0,2
"of the money",0,4,4
"of the monsters",1,0,1
"of the month",22,1,21
"of the moon",6,0,4
"of the more",29,1,1
"of the morning",6,0,5
"of the most",132,22,53
"of the mountain",2,1,1
"of the mouth",1,0,1
"of the movie",20,1,9
"of the music",11,0,4
"of the musical",1,1,0
"of the nation",4,0,4
"of the nation's",7,4,1
"of the national",12,7,1
"of the native",2,0,1
"of the navy",2,0,2
"of the nba",1,0,1
"of the nba's",1,0,2
"of the ncaa",0,3,1
"of the nearby",1,1,0
"of the need",3,0,1
"of the neighbors",1,1,0
"of the net",2,1,1
"of the new",43,17,22
"of the news",4,2,2
"of the next",12,1,4
"of the nicest",2,0,1
"of the nicu",1,0,1
"of the night",47,2,44
"of the noise",1,0,1
"of the normal",1,0,1
"of the north",3,0,1
"of the northern",2,1,1
"of the ocean",7,0,2
"of the office",6,0,11
"of the officers",1,2,0
"of the oil",4,0,1
"of the old",21,3,3
"of the older",3,0,1
"of the olympics",1,1,0
"of the one",10,1,2
"of the ones",10,0,1
"of the only",7,0,5
"of the open",3,0,1
"of the opening",2,0,1
"of the operation",1,1,0
"of the opportunities",1,0,1
"of the opposite",3,0,2
"of the oppressed",1,0,2
"of the order",1,1,2
"of the ordinary",3,0,1
"of the organization",2,1,1
"of the original",18,2,4
"of the other",53,3,7
"of the others",4,0,1
"of the outside",1,0,1
"of the oven",9,0,2
"of the overall",4,2,1
"of the pacific",3,1,1
"of the pack",6,2,0
"of the page",13,0,1
"of the palais",1,0,1
"of the panel",1,0,1
"of the parents",3,1,0
"of the park",3,3,4
"of the parking",2,1,0
"of the participants",3,0,1
"of the party",10,2,2
"of the past",27,3,8
"of the path",2,0,1
"of the patient's",1,1,0
"of the pen",1,0,2
"of the people",45,4,14
"of the perfect",3,0,1
"of the period",2,1,0
"of the person",8,0,4
"of the phantom",1,0,1
"of the photos",2,1,0
"of the phrase",2,0,1
"of the physical",7,0,1
"of the picture",9,1,1
"of the pie",4,0,1
"of the pile",2,0,1
"of the pillows",1,0,1
"of the place",11,1,2
"of the places",3,1,0
"of the plain",1,2,0
"of the plane",1,1,1
"of the planet",8,0,4
"of the planetary",2,0,1
"of the plans",1,0,1
"of the plant",2,1,0
"of the plants",3,1,0
"of the plate",1,0,1
"of the players",0,1,2
"of the playoffs",4,2,5
"of the plot",11,1,0
"of the poem",2,1,0
"of the points",1,1,0
"of the police",6,1,2
"of the political",7,2,2
"of the pond",2,0,2
"of the poor",3,0,3
"of the popular",3,2,0
"of the population",11,1,2
"of the position",1,1,0
"of the post",6,1,0
"of the pot",2,0,1
"of the potential",3,1,1
"of the power",3,0,2
"of the pre",2,0,1
"of the present",8,0,1
"of the price",5,0,1
"of the prior",2,0,1
"of the problem",6,1,3
"of the problems",6,1,1
"of the proceedings",2,1,0
"of the proceeds",2,1,1
"of the process",5,0,2
"of the products",4,1,1
"of the profits",1,0,1
"of the program",4,0,1
"of the project",14,3,0
"of the property",5,2,0
"of the proposed",2,2,0
"of the prostitutes",1,1,0
"of the public",12,4,1
"of the pumpkin",1,0,2
"of the puzzle",3,1,1
"of the question",7,0,5
"of the questions",4,0,1
"of the rabbit",2,0,1
"of the race",9,0,1
"of the rain",4,0,4
"of the range",2,2,0
"of the rare",2,1,0
"of the reach",1,0,1
"of the real",13,0,4
"of the reality",3,0,1
"of the really",2,0,1
"of the reasons",17,0,3
"of the receiving",1,1,0
"of the recent",8,0,1
"of the record",2,0,2
"of the red",7,0,3
"of the region",5,4,0
"of the regional",2,1,0
"of the registration",1,0,1
"of the relationship",6,0,1
"of the report",1,1,0
"of the republican",1,2,1
"of the research",3,1,0
"of the reserve",1,0,1
"of the residents",1,1,0
"of the resistance",1,0,1
"of the rest",13,2,2
"of the restaurant",4,0,1
"of the results",3,2,0
"of the righteous",2,0,1
"of the rights",3,1,0
"of the ring",4,0,1
"of the rings",11,0,2
"of the risk",3,1,1
"of the river",7,1,1
"of the road",19,3,6
"of the rochester",1,0,1
"of the rock",0,2,1
"of the rolling",2,0,1
"of the romney",1,0,1
"of the room",9,1,2
"of the rooms",2,1,1
"of the roses",1,0,1
"of the royal",3,1,1
"of the rule",1,0,1
"of the running",1,1,0
"of the same",40,2,9
"of the san",1,3,1
"of the sanctity",1,1,0
"of the schedule",2,0,1
"of the school",10,2,4
"of the school's",3,1,0
"of the schools",2,2,0
"of the screen",3,0,1
"of the sea",5,1,0
"of the season",20,15,30
"of the season's",1,1,0
"of the seats",1,1,0
"of the second",12,3,1
"of the selection",1,0,1
"of the self",5,1,0
"of the semester",2,0,11
"of the senate",2,0,1
"of the series",12,4,3
"of the service",2,0,1
"of the services",2,2,0
"of the seven",7,0,2
"of the several",1,1,0
"of the sexes",2,0,1
"of the shadow",3,0,1
"of the shirt",3,0,1
"of the shop",2,0,2
"of the shots",2,1,2
"of the show",15,1,10
"of the shower",3,1,0
"of the shows",3,0,1
"of the silver",2,0,1
"of the site",1,0,2
"of the situation",10,2,5
"of the six",3,2,0
"of the sky",8,1,2
"of the slave",2,0,1
"of the small",6,1,0
"of the social",6,0,4
"of the society",1,1,0
"of the soil",2,1,0
"of the solution",0,1,1
"of the solutions",1,1,0
"of the song",12,2,3
"of the songs",9,0,4
"of the sonoran",1,1,0
"of the sort",2,0,1
"of the soul",3,0,3
"of the sound",3,0,3
"of the source",2,1,0
"of the south",8,1,1
"of the space",10,2,1
"of the species",0,1,1
"of the spectrum",6,2,1
"of the spider",1,0,1
"of the sport",2,1,2
"of the spring",4,0,2
"of the staff",2,0,2
"of the stage",2,2,0
"of the stairs",3,0,1
"of the stand",0,1,1
"of the star",2,1,0
"of the stars",3,0,1
"of the state",23,8,10
"of the stone",4,0,1
"of the store",4,1,0
"of the stores",1,0,1
"of the stories",10,0,2
"of the storm",3,0,2
"of the story",57,0,6
"of the strange",2,0,2
"of the street",6,0,5
"of the student",0,1,2
"of the students",3,1,0
"of the studio",1,1,1
"of the study",1,0,1
"of the stuff",11,0,4
"of the stupid",1,0,1
"of the styles",1,0,1
"of the subway",1,0,1
"of the sudden",2,0,4
"of the suffering",0,1,1
"of the summer",12,1,9
"of the sun",14,1,5
"of the superior",1,1,0
"of the support",1,0,1
"of the supreme",1,1,0
"of the swedish",1,0,1
"of the sweetest",0,1,1
"of the switch",1,0,1
"of the sxsw",1,1,0
"of the system",4,1,1
"of the table",9,0,1
"of the talent",1,0,1
"of the talk",1,0,1
"of the target",1,1,0
"of the team",12,4,11
"of the teams",2,1,2
"of the technology",1,0,1
"of the teens",1,0,1
"of the television",5,1,0
"of the term",1,0,3
"of the the",3,1,2
"of the thing",2,0,1
"of the things",56,4,10
"of the third",6,3,0
"of the thought",1,1,1
"of the three",22,5,3
"of the throws",1,0,1
"of the time",91,9,20
"of the timeline",1,0,1
"of the titans",3,1,0
"of the title",4,0,1
"of the top",16,3,7
"of the total",7,2,1
"of the toughest",0,1,1
"of the tour",3,1,1
"of the tournament",0,1,1
"of the tower",4,1,0
"of the town",5,0,2
"of the tracks",3,1,0
"of the traditional",6,1,0
"of the trail",2,1,0
"of the training",0,1,1
"of the trees",1,1,0
"of the trend",0,1,1
"of the trilogy",2,0,1
"of the trip",3,2,0
"of the truck",4,1,1
"of the true",5,1,1
"of the trunk",1,0,1
"of the truth",9,0,3
"of the tube",1,1,1
"of the tuesday's",1,0,1
"of the tunnel",2,0,3
"of the tutorial",1,0,1
"of the tv",4,0,4
"of the twin",1,0,1
"of the two",36,4,4
"of the types",1,0,1
"of the uk's",2,0,1
"of the undead",1,0,1
"of the union",0,5,4
"of the united",24,2,5
"of the universe",26,0,8
"of the university",7,2,1
"of the upcoming",0,1,1
"of the urban",3,0,1
"of the us",26,13,8
"of the usa",1,0,2
"of the uss",1,0,1
"of the utmost",1,0,1
"of the value",1,1,0
"of the vampire",1,0,1
"of the various",3,0,1
"of the vehicle",0,3,1
"of the vehicles",1,1,0
"of the vending",1,0,1
"of the very",13,1,0
"of the victims",1,3,0
"of the video",3,0,3
"of the vietnam",1,1,0
"of the viewer",1,0,1
"of the vineyard",1,0,1
"of the vortex",1,0,1
"of the vote",2,1,0
"of the voters",1,1,0
"of the wall",4,2,0
"of the wand",1,0,1
"of the war",9,1,0
"of the washington",1,1,0
"of the way",44,2,10
"of the web",2,0,1
"of the website",4,0,3
"of the wedding",5,3,0
"of the week",39,4,51
"of the weekend",7,0,7
"of the weight",2,0,1
"of the weird",1,0,1
"of the weirdest",1,0,1
"of the west",4,1,0
"of the western",4,1,0
"of the wet",1,0,1
"of the what",1,0,1
"of the wheels",1,0,1
"of the white",6,2,2
"of the who",1,0,1
"of the whole",13,0,3
"of the wicked",2,0,1
"of the wild",6,1,2
"of the wind",6,0,3
"of the wines",0,1,1
"of the winner",0,1,1
"of the winter",3,1,1
"of the wire",1,0,4
"of the woman",3,0,2
"of the women",8,0,2
"of the wonderful",4,0,1
"of the woods",7,0,7
"of the word",25,0,5
"of the work",11,3,10
"of the workforce",1,1,0
"of the works",1,1,0
"of the worldù",3,0,1
"of the world",99,13,53
"of the world's",20,4,2
"of the worst",12,4,5
"of the wrong",2,0,1
"of the yankees",1,0,2
"of the year",109,35,104
"of the yellow",2,1,0
"of the you",1,0,1
"of the young",3,1,0
"of the youth",2,0,1
"of their abjection",1,0,1
"of their beers",2,0,1
"of their best",1,0,1
"of their buildings",0,1,1
"of their buyers",1,0,1
"of their children",3,1,0
"of their choice",4,2,3
"of their community",2,0,1
